store,date,year,month,week,is_q4,weekly_sales,holiday_flag,temperature,fuel_price,cpi,unemployment,lag1,lag2,lag4,lag8,ma4,ma8,store_mean_to_prev,store_sd_to_prev,sin1,cos1,sin2,cos2,is_holiday_num,inter_holiday_lag1,inter_temp_holiday,inter_cpi_unemp
27,2010-08-27,2010,8,34,FALSE,1870684.21,Non-Holiday,70.31,2.885,136.557015,7.982,1936878.46,1864436.12,1816489.53,2024554.1,1881460.1975,1919812.53125,1861772.8706896554,166190.48124335066,-0.8229838658936564,-0.5680647467311559,0.93501624268541494,-0.35460488704253545,0,0,0,1089.9980937300002
27,2010-09-03,2010,9,35,FALSE,1908110.9,Non-Holiday,78.52,2.86,136.5891118,7.982,1870684.21,1936878.46,1908036.68,2119163.01,1895008.8675,1900578.795,1862069.9153333337,163404.99487711518,-0.8854560256532096,-0.4647231720437691,0.8229838658936571,-0.5680647467311547,0,0,0,1090.2542903876001
27,2010-09-10,2010,9,36,FALSE,1913494.81,Holiday,70.38,2.837,136.6212085,7.982,1908110.9,1870684.21,1864436.12,1880691.64,1895027.4224999999,1874197.28125,1863555.108387097,160953.52595544237,-0.9350162426854147,-0.3546048870425359,0.6631226582407956,-0.7485107481711006,1,1908110.9,70.38,1090.510486247
27,2010-09-17,2010,9,37,FALSE,1629978.46,Non-Holiday,64.5,2.846,136.6338071,7.982,1913494.81,1908110.9,1936878.46,1808250.71,1907292.095,1878297.6775,1865115.7240625003,158656.7836713683,-0.970941817426052,-0.23931566428755774,0.4647231720437685,-0.8854560256532099,0,0,0,1090.6110482722002
27,2010-09-24,2010,9,38,FALSE,1597002.71,Non-Holiday,67.08,2.837,136.6317821,7.982,1629978.46,1913494.81,1870684.21,1816489.53,1830567.095,1856013.64625,1857990.3524242428,161350.10801064217,-0.992708874098054,-0.12053668025532356,0.23931566428755877,-0.9709418174260518,0,0,0,1090.5948847222
27,2010-10-01,2010,10,39,TRUE,1543532.83,Non-Holiday,70.19,2.84,136.6297571,8.021,1597002.71,1629978.46,1908110.9,1908036.68,1762146.72,1828577.79375,1850314.245294118,164962.4264805373,-1,-1.8369701987210297e-16,3.6739403974420594e-16,-1,0,0,0,1095.9072816991002
27,2010-10-08,2010,10,40,TRUE,1707662.87,Non-Holiday,57.78,2.903,136.6277321,8.021,1543532.83,1597002.71,1913494.81,1864436.12,1671002.2025000001,1783014.8125,1841549.0620000002,170432.5852936247,-0.992708874098054,0.12053668025532321,-0.23931566428755807,-0.9709418174260519,0,0,0,1095.8910391741001
27,2010-10-15,2010,10,41,TRUE,1728388.2,Non-Holiday,58.38,2.999,136.6401935,8.021,1707662.87,1543532.83,1629978.46,1936878.46,1619544.2175,1763418.15625,1837830.0011111114,169483.02898106116,-0.9709418174260521,0.23931566428755738,-0.46472317204376784,-0.8854560256532102,0,0,0,1095.9909920635002
27,2010-10-22,2010,10,42,TRUE,1693935.29,Non-Holiday,52.82,3.049,136.688871,8.021,1728388.2,1707662.87,1597002.71,1870684.21,1644146.6525,1737356.87375,1834872.1145945948,168116.40814626182,-0.9350162426854148,0.35460488704253557,-0.6631226582407952,-0.7485107481711012,0,0,0,1096.3814342910002
27,2010-10-29,2010,10,43,TRUE,1688955.49,Non-Holiday,61.02,3.055,136.7375484,8.021,1693935.29,1728388.2,1543532.83,1908110.9,1668379.7975,1715263.25875,1831163.250789474,167416.60614477194,-0.8854560256532101,0.464723172043768,-0.8229838658936557,-0.5680647467311568,0,0,0,1096.7718757164002
27,2010-11-05,2010,11,44,TRUE,1686010.02,Non-Holiday,45.91,3.049,136.7862258,8.021,1688955.49,1693935.29,1707662.87,1913494.81,1704735.4625,1687868.8325,1827516.8979487182,166777.96294594184,-0.822983865893657,0.5680647467311548,-0.9350162426854141,-0.35460488704253784,0,0,0,1097.1623171418003
27,2010-11-12,2010,11,45,TRUE,1828010.25,Non-Holiday,45.9,3.065,136.8349032,8.021,1686010.02,1688955.49,1728388.2,1629978.46,1699322.25,1659433.2337500001,1823979.2260000003,166155.36852939968,-0.7485107481711011,0.6631226582407952,-0.992708874098054,-0.12053668025532294,0,0,0,1097.5527585672003
27,2010-11-19,2010,11,46,TRUE,1704785.74,Non-Holiday,50.81,3.138,136.7715714,8.021,1828010.25,1686010.02,1693935.29,1597002.71,1724227.7625,1684187.2075,1824077.5436585369,164117.7531217701,-0.6631226582407955,0.7485107481711009,-0.9927088740980541,0.12053668025532208,0,0,0,1097.0447741994
27,2010-11-26,2010,11,47,TRUE,2627910.75,Holiday,46.67,3.186,136.6895714,8.021,1704785.74,1828010.25,1688955.49,1543532.83,1726940.375,1697660.08625,1821237.2626190477,163168.90348079952,-0.5680647467311559,0.8229838658936564,-0.93501624268541494,0.35460488704253534,1,1704785.74,46.67,1096.3870521994002
27,2010-12-03,2010,12,48,TRUE,1884343.67,Non-Holiday,41.81,3.2,136.6075714,8.021,2627910.75,1704785.74,1686010.02,1707662.87,1961679.19,1833207.32625,1839997.1111627908,201955.6057276373,-0.46472317204376834,0.88545602565321,-0.8229838658936562,0.5680647467311561,0,0,0,1095.7293301994002
27,2010-12-10,2010,12,49,TRUE,2139733.68,Non-Holiday,30.83,3.255,136.5255714,8.021,1884343.67,2627910.75,1828010.25,1728388.2,2011262.6025,1855292.42625,1841004.9875,199756.82881037128,-0.35460488704253595,0.9350162426854147,-0.6631226582407957,0.7485107481711006,0,0,0,1095.0716081994
27,2010-12-17,2010,12,50,TRUE,2350098.36,Non-Holiday,31.62,3.301,136.5292811,8.021,2139733.68,1884343.67,1704785.74,1693935.29,2089193.46,1906710.61125,1847643.4028888892,202373.61133715435,-0.2393156642875578,0.970941817426052,-0.4647231720437686,0.8854560256532099,0,0,0,1095.1013637031
27,2010-12-24,2010,12,51,TRUE,3078162.08,Non-Holiday,31.34,3.309,136.597273,8.021,2350098.36,2139733.68,2627910.75,1688955.49,2250521.615,1988730.995,1858566.3367391306,213151.87671257043,-0.12053668025532363,0.992708874098054,-0.2393156642875589,0.9709418174260518,0,0,0,1095.6467267330002
27,2010-12-31,2010,12,52,TRUE,1440963,Holiday,29.59,3.336,136.665265,8.021,3078162.08,2350098.36,1884343.67,1686010.02,2363084.4475,2162381.81875,1884515.1823404257,274664.89882788947,6.432490598706546e-16,1,1.2864981197413093e-15,1,1,3078162.08,29.59,1096.1920905650002
27,2011-01-07,2011,1,1,FALSE,1568159.48,Non-Holiday,34.42,3.351,136.7332569,7.827,1440963,3078162.08,2139733.68,1828010.25,2252239.2800000003,2131750.94125,1875274.511875,279074.2781713794,0.12053668025532305,0.992708874098054,0.23931566428755774,0.970941817426052,0,0,0,1070.2112017563
27,2011-01-14,2011,1,2,FALSE,1532308.62,Non-Holiday,25.7,3.367,136.803477,7.827,1568159.48,1440963,2350098.36,1704785.74,2109345.73,2099269.595,1869006.8581632655,279604.4028843798,0.23931566428755774,0.970941817426052,0.4647231720437685,0.8854560256532099,0,0,0,1070.760814479
27,2011-01-21,2011,1,3,FALSE,1517029.9,Non-Holiday,30.13,3.391,136.8870657,7.827,1532308.62,1568159.48,3078162.08,2627910.75,1904898.295,2077709.955,1862272.8934000004,280779.30383184477,0.3546048870425356,0.9350162426854148,0.6631226582407952,0.7485107481711011,0,0,0,1071.4150632339
27,2011-01-28,2011,1,4,FALSE,1421111.55,Non-Holiday,23.64,3.402,136.9706544,7.827,1517029.9,1532308.62,1440963,1884343.67,1514615.25,1938849.84875,1855503.422941177,282103.66907073004,0.4647231720437685,0.8854560256532099,0.8229838658936564,0.5680647467311559,0,0,0,1072.0693119888
27,2011-02-04,2011,2,5,FALSE,1628100.79,Non-Holiday,28.7,3.4,137.0542431,7.827,1421111.55,1517029.9,1568159.48,2139733.68,1509652.3875,1880945.83375,1847149.7330769235,285676.4579821841,0.5680647467311558,0.8229838658936564,0.9350162426854148,0.35460488704253557,0,0,0,1072.7235607437
27,2011-02-11,2011,2,6,FALSE,1636224.77,Holiday,30.45,3.416,137.1378318,7.827,1628100.79,1421111.55,1532308.62,2350098.36,1524637.715,1816991.7225,1843016.7341509438,284533.75035971333,0.6631226582407952,0.7485107481711011,0.992708874098054,0.120536680255323,1,1628100.79,30.45,1073.3778094985998
27,2011-02-18,2011,2,7,FALSE,1709365.19,Non-Holiday,39.32,3.42,137.2511849,7.827,1636224.77,1628100.79,1517029.9,3078162.08,1550616.7525,1727757.52375,1839187.2533333336,283262.15218765277,0.7485107481711011,0.6631226582407953,0.992708874098054,-0.1205366802553229,0,0,0,1074.2650242123
27,2011-02-25,2011,2,8,FALSE,1688935.71,Non-Holiday,33.05,3.452,137.3764439,7.827,1709365.19,1636224.77,1421111.55,1440963,1598700.575,1556657.9125,1836826.8521818186,281210.67697715655,0.8229838658936564,0.5680647467311559,0.93501624268541494,-0.35460488704253545,0,0,0,1075.2454264053
27,2011-03-04,2011,3,9,FALSE,1656130.67,Non-Holiday,36.99,3.605,137.5017028,7.827,1688935.71,1709365.19,1628100.79,1568159.48,1665656.615,1587654.50125,1834185.9389285718,279375.9208609221,0.8854560256532099,0.4647231720437686,0.8229838658936566,-0.5680647467311556,0,0,0,1076.2258278156
27,2011-03-11,2011,3,10,FALSE,1613259.77,Non-Holiday,43.64,3.752,137.6269617,7.827,1656130.67,1688935.71,1636224.77,1532308.62,1672664.085,1598650.9,1831062.162280702,277899.3305891408,0.9350162426854148,0.35460488704253557,0.6631226582407952,-0.7485107481711012,0,0,0,1077.2062292259
27,2011-03-18,2011,3,11,FALSE,1624539.21,Non-Holiday,46.65,3.796,137.7398929,7.827,1613259.77,1656130.67,1709365.19,1517029.9,1666922.835,1608769.79375,1827306.9486206898,276948.213454044,0.970941817426052,0.23931566428755804,0.46472317204376906,-0.8854560256532096,0,0,0,1078.0901417283
27,2011-03-25,2011,3,12,FALSE,1554651.08,Non-Holiday,40.11,3.789,137.8478929,7.827,1624539.21,1613259.77,1688935.71,1421111.55,1645716.3399999999,1622208.4575,1823870.2072881358,275835.7422609264,0.992708874098054,0.120536680255323,0.23931566428755766,-0.970941817426052,0,0,0,1078.9354577283
27,2011-04-01,2011,4,13,FALSE,1628868.28,Non-Holiday,37.27,3.811,137.9558929,7.725,1554651.08,1624539.21,1656130.67,1628100.79,1612145.1825,1638900.89875,1819383.2218333334,275690.25499640784,1,-1.6081226496766366e-16,-3.216245299353273e-16,-1,0,0,0,1065.7092726525
27,2011-04-08,2011,4,14,FALSE,1689844.18,Non-Holiday,46.87,3.895,138.0638929,7.725,1628868.28,1554651.08,1613259.77,1636224.77,1605329.585,1638996.835,1816260.0260655738,274489.33000854077,0.992708874098054,-0.1205366802553229,-0.23931566428755746,-0.9709418174260521,0,0,0,1066.5435726525
27,2011-04-15,2011,4,15,FALSE,1727175.61,Non-Holiday,52.24,3.981,138.1646952,7.725,1689844.18,1628868.28,1624539.21,1709365.19,1624475.6875,1645699.26125,1814221.0608064518,272732.0301942055,0.9709418174260521,-0.23931566428755752,-0.46472317204376806,-0.8854560256532101,0,0,0,1067.32227042
27,2011-04-22,2011,4,16,FALSE,1921655.48,Non-Holiday,50.02,4.061,138.2475036,7.725,1727175.61,1689844.18,1554651.08,1688935.71,1650134.7875,1647925.56375,1812839.386984127,270777.47498122964,0.93501624268541494,-0.35460488704253545,-0.663122658240795,-0.7485107481711013,0,0,0,1067.9619653099999
27,2011-04-29,2011,4,17,FALSE,1642074.64,Non-Holiday,61.71,4.117,138.3303119,7.725,1921655.48,1727175.61,1628868.28,1656130.67,1741885.8875,1677015.535,1814539.6384375002,268992.44028884865,0.8854560256532099,-0.4647231720437685,-0.8229838658936564,-0.5680647467311559,0,0,0,1068.6016594275
27,2011-05-06,2011,5,18,FALSE,1757041.96,Non-Holiday,56.48,4.192,138.4131202,7.725,1642074.64,1921655.48,1689844.18,1613259.77,1745187.4775,1675258.53125,1811886.330769231,267757.93547578,0.8229838658936566,-0.5680647467311556,-0.9350162426854147,-0.3546048870425359,0,0,0,1069.241353545
27,2011-05-13,2011,5,19,FALSE,1763545.32,Non-Holiday,60.07,4.211,138.4959286,7.725,1757041.96,1642074.64,1727175.61,1624539.21,1761986.9224999999,1693231.305,1811055.3554545455,265806.1668845127,0.7485107481711013,-0.663122658240795,-0.992708874098054,-0.12053668025532356,0,0,0,1069.8810484350001
27,2011-05-20,2011,5,20,FALSE,1725268.56,Non-Holiday,60.22,4.202,138.587106,7.725,1763545.32,1757041.96,1921655.48,1554651.08,1771079.35,1710607.06875,1810346.2504477613,263877.971718897,0.6631226582407952,-0.7485107481711012,-0.992708874098054,0.12053668025532321,0,0,0,1070.58539385
27,2011-05-27,2011,5,21,FALSE,1820723.17,Non-Holiday,66.43,4.134,138.6782834,7.725,1725268.56,1763545.32,1642074.64,1628868.28,1721982.62,1731934.25375,1809095.1079411765,262130.63352848782,0.5680647467311558,-0.8229838658936564,-0.9350162426854148,0.35460488704253557,0,0,0,1071.289739265
27,2011-06-03,2011,6,22,FALSE,2053708.01,Non-Holiday,74.17,4.069,138.7694608,7.725,1820723.17,1725268.56,1757041.96,1689844.18,1766644.7525,1755916.115,1809263.6305797102,260227.91422388653,0.46472317204376906,-0.8854560256532096,-0.822983865893657,0.5680647467311548,0,0,0,1071.9940846799998
27,2011-06-10,2011,6,23,FALSE,1817914.71,Non-Holiday,73.26,4.025,138.8606382,7.725,2053708.01,1820723.17,1763545.32,1727175.61,1840811.2650000001,1801399.09375,1812755.6931428574,259985.7299961638,0.35460488704253584,-0.9350162426854147,-0.6631226582407955,0.7485107481711009,0,0,0,1072.698430095
27,2011-06-17,2011,6,24,FALSE,1814740.09,Non-Holiday,67.03,3.989,139.0028333,7.725,1817914.71,2053708.01,1725268.56,1921655.48,1854403.6125,1812741.48125,1812828.3553521128,258149.0678293921,0.23931566428755766,-0.970941817426052,-0.46472317204376834,0.88545602565321,0,0,0,1073.7968872425
27,2011-06-24,2011,6,25,FALSE,1811455.15,Non-Holiday,72.02,3.964,139.1832917,7.725,1814740.09,1817914.71,1820723.17,1642074.64,1876771.495,1799377.0575,1812854.9072222223,256350.19533489775,0.12053668025532308,-0.992708874098054,-0.2393156642875578,0.970941817426052,0,0,0,1075.1909283825
27,2011-07-01,2011,7,26,FALSE,1949983.93,Non-Holiday,73.76,3.916,139.36375,7.85,1811455.15,1814740.09,2053708.01,1757041.96,1874454.49,1820549.62125,1812835.7324657536,254588.3694347003,-3.216245299353273e-16,-1,6.432490598706546e-16,1,0,0,0,1094.0054375
27,2011-07-08,2011,7,27,FALSE,2000055.27,Non-Holiday,76.87,3.886,139.5442083,7.85,1949983.93,1811455.15,1817914.71,1763545.32,1848523.47,1844667.3675,1814689.0864864865,253357.6631977864,-0.12053668025532283,-0.992708874098054,0.23931566428755732,0.9709418174260521,0,0,0,1095.422035155
27,2011-07-15,2011,7,28,FALSE,1762155.79,Non-Holiday,77.83,3.915,139.7006325,7.85,2000055.27,1949983.93,1814740.09,1725268.56,1894058.6099999999,1874231.11125,1817160.6356000002,252559.4395369393,-0.23931566428755746,-0.9709418174260521,0.46472317204376795,0.8854560256532102,0,0,0,1096.649965125
27,2011-07-22,2011,7,29,FALSE,1754879.45,Non-Holiday,82.28,3.972,139.7969712,7.85,1762155.79,2000055.27,1811455.15,1820723.17,1880912.535,1878842.015,1816436.887631579,250970.6423079468,-0.3546048870425356,-0.9350162426854148,0.6631226582407952,0.7485107481711011,0,0,0,1097.40622392
27,2011-07-29,2011,7,30,FALSE,1744879.06,Non-Holiday,79.41,4.004,139.8933099,7.85,1754879.45,1762155.79,1949983.93,2053708.01,1866768.6099999999,1870611.55,1815637.4403896104,249433.0224505604,-0.46472317204376806,-0.8854560256532101,0.8229838658936557,0.5680647467311567,0,0,0,1098.162482715
27,2011-08-05,2011,8,31,FALSE,1747289.53,Non-Holiday,78.14,4.02,139.9896486,7.85,1744879.06,1754879.45,2000055.27,1817914.71,1815492.3925,1832007.93125,1814730.2816666667,247956.74447920563,-0.5680647467311556,-0.8229838658936566,0.9350162426854147,0.35460488704253607,0,0,0,1098.91874151
27,2011-08-12,2011,8,32,FALSE,1758437.96,Non-Holiday,76.67,3.995,140.0859873,7.85,1747289.53,1744879.06,1762155.79,1814740.09,1752300.9575,1823179.78375,1813876.6012658228,246497.73045634202,-0.663122658240795,-0.7485107481711013,0.9927088740980539,0.12053668025532369,0,0,0,1099.675000305
27,2011-08-19,2011,8,33,FALSE,1781905.24,Non-Holiday,72.97,3.942,140.1289205,7.85,1758437.96,1747289.53,1754879.45,1811455.15,1751371.5,1816142.0175,1813183.61825,245029.7018577205,-0.7485107481711011,-0.6631226582407952,0.992708874098054,-0.12053668025532309,0,0,0,1100.012025925
27,2011-08-26,2011,8,34,FALSE,2034400.78,Non-Holiday,72.88,3.906,140.1629528,7.85,1781905.24,1758437.96,1744879.06,1949983.93,1758127.9475,1812448.27875,1812797.465432099,243536.9681195692,-0.8229838658936564,-0.5680647467311559,0.93501624268541494,-0.35460488704253545,0,0,0,1100.27917948
27,2011-09-02,2011,9,35,FALSE,1511717.53,Non-Holiday,71.44,3.879,140.196985,7.85,2034400.78,1781905.24,1747289.53,2000055.27,1830508.3775,1823000.385,1815499.944878049,243266.3849728288,-0.8854560256532096,-0.4647231720437691,0.8229838658936571,-0.5680647467311547,0,0,0,1100.54633225
27,2011-09-09,2011,9,36,FALSE,1911470.84,Holiday,70.93,3.93,140.2310173,7.85,1511717.53,2034400.78,1758437.96,1762155.79,1771615.3775,1761958.1675,1811839.9157831327,244057.36279717664,-0.9350162426854147,-0.3546048870425359,0.6631226582407956,-0.7485107481711006,1,1511717.53,70.93,1100.8134858049998
27,2011-09-16,2011,9,37,FALSE,1613773.9,Non-Holiday,69.65,3.937,140.2735,7.85,1911470.84,1511717.53,1781905.24,1754879.45,1809873.5975000001,1780622.54875,1813025.998214286,242840.82201788435,-0.970941817426052,-0.23931566428755774,0.4647231720437685,-0.8854560256532099,0,0,0,1101.146975
27,2011-09-23,2011,9,38,FALSE,1606208.68,Non-Holiday,63.61,3.899,140.32725,7.85,1613773.9,1911470.84,2034400.78,1744879.06,1767840.7625,1762984.355,1810681.8558823534,242362.25122940124,-0.992708874098054,-0.12053668025532356,0.23931566428755877,-0.9709418174260518,0,0,0,1101.5689125
27,2011-09-30,2011,9,39,FALSE,1599626.26,Non-Holiday,70.92,3.858,140.381,7.85,1606208.68,1613773.9,1511717.53,1747289.53,1660792.7375,1745650.5575,1808304.2608139538,241944.09538358534,-1,-1.8369701987210297e-16,3.6739403974420594e-16,-1,0,0,0,1101.99085
27,2011-10-07,2011,10,40,TRUE,1672339.27,Non-Holiday,56.91,3.775,140.43475,7.906,1599626.26,1606208.68,1911470.84,1758437.96,1682769.92,1727192.64875,1805905.6631034487,241575.84345991354,-0.992708874098054,0.12053668025532321,-0.23931566428755807,-0.9709418174260519,0,0,0,1110.2771335
27,2011-10-14,2011,10,41,TRUE,1682652.51,Non-Holiday,64.78,3.744,140.4784194,7.906,1672339.27,1599626.26,1613773.9,1781905.24,1622987.0274999999,1716430.3125,1804387.8631818185,240616.172158698,-0.9709418174260521,0.23931566428755738,-0.46472317204376784,-0.8854560256532102,0,0,0,1110.6223837764
27,2011-10-21,2011,10,42,TRUE,1689591.44,Non-Holiday,59.62,3.757,140.4616048,7.906,1682652.51,1672339.27,1606208.68,2034400.78,1640206.68,1704023.72125,1803020.0502247193,239604.3908875233,-0.9350162426854148,0.35460488704253557,-0.6631226582407952,-0.7485107481711012,0,0,0,1110.4894475488
27,2011-10-28,2011,10,43,TRUE,1710372.4,Non-Holiday,51.81,3.757,140.4447903,7.906,1689591.44,1682652.51,1599626.26,1511717.53,1661052.37,1660922.55375,1801759.7323333337,238566.00766781316,-0.8854560256532101,0.464723172043768,-0.8229838658936557,-0.5680647467311568,0,0,0,1110.3565121118
27,2011-11-04,2011,11,44,TRUE,1621109.3,Non-Holiday,44.46,3.738,140.4279758,7.906,1710372.4,1689591.44,1672339.27,1911470.84,1688738.905,1685754.4125,1800755.4759340663,237442.7974955334,-0.822983865893657,0.5680647467311548,-0.9350162426854141,-0.35460488704253784,0,0,0,1110.2235766748001
27,2011-11-11,2011,11,45,TRUE,1800728.07,Non-Holiday,49.69,3.719,140.4111613,7.906,1621109.3,1710372.4,1682652.51,1613773.9,1675931.4125,1649459.22,1798802.800108696,236882.34162744254,-0.7485107481711011,0.6631226582407952,-0.992708874098054,-0.12053668025532294,0,0,0,1110.0906412378
27,2011-11-18,2011,11,46,TRUE,1723739.44,Non-Holiday,51.42,3.717,140.4127857,7.906,1800728.07,1621109.3,1689591.44,1606208.68,1705450.3025,1672828.49125,1798823.5019354844,235605.42224300606,-0.6631226582407955,0.7485107481711009,-0.9927088740980541,0.12053668025532208,0,0,0,1110.1034837442
27,2011-11-25,2011,11,47,TRUE,2504400.71,Holiday,47.88,3.689,140.4217857,7.906,1723739.44,1800728.07,1710372.4,1599626.26,1713987.3025,1687519.83625,1798024.7353191492,234475.41575558804,-0.5680647467311559,0.8229838658936564,-0.93501624268541494,0.35460488704253534,1,1723739.44,47.88,1110.1746377441998
27,2011-12-02,2011,12,48,TRUE,1806924.74,Non-Holiday,50.55,3.666,140.4307857,7.906,2504400.71,1723739.44,1621109.3,1672339.27,1912494.38,1800616.6425,1805460.2718947374,244124.95655047835,-0.46472317204376834,0.88545602565321,-0.8229838658936562,0.5680647467311561,0,0,0,1110.2457917442
27,2011-12-09,2011,12,49,TRUE,2014665.98,Non-Holiday,46.28,3.627,140.4397857,7.906,1806924.74,2504400.71,1800728.07,1682652.51,1958948.24,1817439.82625,1805475.5267708339,242850.18940332124,-0.35460488704253595,0.9350162426854147,-0.6631226582407957,0.7485107481711006,0,0,0,1110.3169457441998
27,2011-12-16,2011,12,50,TRUE,2205919.86,Non-Holiday,40.68,3.611,140.4700795,7.906,2014665.98,1806924.74,1723739.44,1689591.44,2012432.7175,1858941.51,1807632.1293814438,242517.42622889494,-0.2393156642875578,0.970941817426052,-0.4647231720437686,0.8854560256532099,0,0,0,1110.556448527
27,2011-12-23,2011,12,51,TRUE,2739019.75,Non-Holiday,41.59,3.587,140.528765,7.906,2205919.86,2014665.98,2504400.71,1710372.4,2132977.8225,1923482.5625,1811696.2898979597,244574.61003202357,-0.12053668025532363,0.992708874098054,-0.2393156642875589,0.9709418174260518,0,0,0,1111.0204160899998
27,2011-12-30,2011,12,52,TRUE,1650604.6,Holiday,37.85,3.566,140.5874505,7.906,2739019.75,2205919.86,1806924.74,1621109.3,2191632.5825,2052063.48125,1821063.193535354,260405.33978084146,6.432490598706546e-16,1,1.2864981197413093e-15,1,1,2739019.75,37.85,1111.484383653
27,2012-01-06,2012,1,1,FALSE,1535287.4,Non-Holiday,35.8,3.585,140.6461359,8.009,1650604.6,2739019.75,2014665.98,1800728.07,2152552.5475,2055750.39375,1819358.6076000005,259654.55375248354,0.12053668025532305,0.992708874098054,0.23931566428755774,0.970941817426052,0,0,0,1126.4349024230999
27,2012-01-13,2012,1,2,FALSE,1492399.13,Non-Holiday,41.3,3.666,140.7048214,8.009,1535287.4,1650604.6,2205919.86,1723739.44,2032707.9024999999,2022570.31,1816546.021386139,259892.32737494996,0.23931566428755774,0.970941817426052,0.4647231720437685,0.8854560256532099,0,0,0,1126.9049145925999
27,2012-01-20,2012,1,3,FALSE,1542131.05,Non-Holiday,30.35,3.705,140.8086118,8.009,1492399.13,1535287.4,2739019.75,2504400.71,1854327.72,1993652.77125,1813368.110686275,260579.80791684714,0.3546048870425356,0.9350162426854148,0.6631226582407952,0.7485107481711011,0,0,0,1127.7361719062
27,2012-01-27,2012,1,4,FALSE,1263534.86,Non-Holiday,36.96,3.737,140.9124021,8.009,1542131.05,1492399.13,1650604.6,1806924.74,1555105.545,1873369.06375,1810734.7411650491,260672.06973228863,0.4647231720437685,0.8854560256532099,0.8229838658936564,0.5680647467311559,0,0,0,1128.5674284189001
27,2012-02-03,2012,2,5,FALSE,1564246.02,Non-Holiday,42.52,3.796,141.0161924,8.009,1263534.86,1542131.05,1535287.4,2014665.98,1458338.1099999999,1805445.3287499999,1805473.2038461545,264854.66215924127,0.5680647467311558,0.8229838658936564,0.9350162426854148,0.35460488704253557,0,0,0,1129.3986849316
27,2012-02-10,2012,2,6,FALSE,1651605.35,Holiday,37.86,3.826,141.1199827,8.009,1564246.02,1263534.86,1492399.13,2205919.86,1465577.7650000001,1749142.83375,1803175.802095239,264629.61597728834,0.6631226582407952,0.7485107481711011,0.992708874098054,0.120536680255323,1,1564246.02,37.86,1130.2299414443
27,2012-02-17,2012,2,7,FALSE,1606221.56,Non-Holiday,37.24,3.874,141.2140357,8.009,1651605.35,1564246.02,1542131.05,2739019.75,1505379.32,1679853.52,1801745.892169812,263785.6548974327,0.7485107481711011,0.6631226582407953,0.992708874098054,-0.1205366802553229,0,0,0,1130.9832119213002
27,2012-02-24,2012,2,8,FALSE,1648602.39,Non-Holiday,41.74,3.917,141.3007857,8.009,1606221.56,1651605.35,1263534.86,1650604.6,1521401.9475,1538253.74625,1799918.5619626176,263223.3137470344,0.8229838658936564,0.5680647467311559,0.93501624268541494,-0.35460488704253545,0,0,0,1131.6779926713
27,2012-03-02,2012,3,9,FALSE,1509323.09,Non-Holiday,40.07,3.983,141.3875357,8.009,1648602.39,1606221.56,1564246.02,1535287.4,1617668.83,1538003.47,1798517.486296297,262402.3885319891,0.8854560256532099,0.4647231720437686,0.8229838658936566,-0.5680647467311556,0,0,0,1132.3727734213
27,2012-03-09,2012,3,10,FALSE,1607343.41,Non-Holiday,44.32,4.021,141.4742857,8.009,1509323.09,1648602.39,1651605.35,1492399.13,1603938.0975000001,1534757.93125,1795864.3266972485,262647.2078060854,0.9350162426854148,0.35460488704253557,0.6631226582407952,-0.7485107481711012,0,0,0,1133.0675541713001
27,2012-03-16,2012,3,11,FALSE,1635984.07,Non-Holiday,49.6,4.021,141.55478,8.009,1607343.41,1509323.09,1606221.56,1542131.05,1592872.6125,1549125.96625,1794150.5001818188,262062.1824653445,0.970941817426052,0.23931566428755804,0.46472317204376906,-0.8854560256532096,0,0,0,1133.71223302
27,2012-03-23,2012,3,12,FALSE,1620839.34,Non-Holiday,57.3,4.054,141.6269332,8.009,1635984.07,1607343.41,1648602.39,1263534.86,1600313.24,1560857.59375,1792725.5773873879,261306.7623118625,0.992708874098054,0.120536680255323,0.23931566428755766,-0.970941817426052,0,0,0,1134.2901079988
27,2012-03-30,2012,3,13,FALSE,1615494.14,Non-Holiday,49.4,4.098,141.6990864,8.009,1620839.34,1635984.07,1509323.09,1564246.02,1593372.4775,1605520.65375,1791190.8788392863,260639.61422479508,1,-1.6081226496766366e-16,-3.216245299353273e-16,-1,0,0,0,1134.8679829776001
27,2012-04-06,2012,4,14,FALSE,1899013.34,Non-Holiday,48.73,4.143,141.7712396,8.253,1615494.14,1620839.34,1607343.41,1651605.35,1619915.24,1611926.66875,1789636.0404424784,260004.9883178213,0.992708874098054,-0.1205366802553229,-0.23931566428755746,-0.9709418174260521,0,0,0,1170.0380404188
27,2012-04-13,2012,4,15,FALSE,1650405.21,Non-Holiday,52.22,4.187,141.8433929,8.253,1899013.34,1615494.14,1635984.07,1606221.56,1692832.7225000001,1642852.6675,1790595.490438597,259062.94649255005,0.9709418174260521,-0.23931566428755752,-0.46472317204376806,-0.8854560256532101,0,0,0,1170.6335216037
27,2012-04-20,2012,4,16,FALSE,1639999.47,Non-Holiday,62.62,4.17,141.9015262,8.253,1650405.21,1899013.34,1620839.34,1648602.39,1696438.0075,1648375.62375,1789376.4445217396,258262.32003638693,0.93501624268541494,-0.35460488704253545,-0.663122658240795,-0.7485107481711013,0,0,0,1171.1132957286002
